osm_id,name,operator,geojson
3428271306,农房·幸福天地,,"{""type"":""Point"",""coordinates"":[120.94537348363,31.9193197980919]}"
3409918050,中港翡翠城,,"{""type"":""Point"",""coordinates"":[120.94814586426,31.9186627631688]}"
3409918044,明珠花园,,"{""type"":""Point"",""coordinates"":[120.938434537049,31.9208854696829]}"
3410429007,星湖101,,"{""type"":""Point"",""coordinates"":[120.937812094389,31.9245091949408]}"
3410429008,星湖101,,"{""type"":""Point"",""coordinates"":[120.93800783729,31.9245592873082]}"
3409825559,星湖101北,,"{""type"":""Point"",""coordinates"":[120.941624095297,31.9259594227421]}"
3409825560,星湖101北,,"{""type"":""Point"",""coordinates"":[120.941883259257,31.9260623506112]}"
4489840546,星湖101东,,"{""type"":""Point"",""coordinates"":[120.945481550959,31.9212513026144]}"
3428072741,星湖101东,,"{""type"":""Point"",""coordinates"":[120.944983435134,31.9215851867982]}"
3846308132,益兴大厦,,"{""type"":""Point"",""coordinates"":[120.945488737481,31.9254900701985]}"
3409825562,益兴大厦,,"{""type"":""Point"",""coordinates"":[120.947261742357,31.9250451132359]}"
3409825561,星湖大道新河路东,,"{""type"":""Point"",""coordinates"":[120.948238211071,31.9250409198341]}"
3409918049,上海路通盛大道西,,"{""type"":""Point"",""coordinates"":[120.950997655961,31.9179085053853]}"
3409918048,上海路通盛大道西,,"{""type"":""Point"",""coordinates"":[120.951659444831,31.9178688555935]}"
3409918047,中港翡翠城,,"{""type"":""Point"",""coordinates"":[120.949586851807,31.9182264655972]}"
3409980228,航运学院,,"{""type"":""Point"",""coordinates"":[120.953584983642,31.9190052728497]}"
3409980227,航运学院,,"{""type"":""Point"",""coordinates"":[120.953931733342,31.9188401180737]}"
3846308133,星湖大道新河路东,,"{""type"":""Point"",""coordinates"":[120.949786547295,31.9246394197903]}"
4489840544,通盛大道星湖大道北,,"{""type"":""Point"",""coordinates"":[120.954450959576,31.9255467951946]}"
4489840545,通盛大道星湖大道北,,"{""type"":""Point"",""coordinates"":[120.954857537074,31.9252499797402]}"
3410017639,卫生高职学校,,"{""type"":""Point"",""coordinates"":[120.965392439737,31.9095028248391]}"
3410017638,卫生高职学校,,"{""type"":""Point"",""coordinates"":[120.966783391123,31.9091483074553]}"
3410020395,振兴东路东方大道东,,"{""type"":""Point"",""coordinates"":[120.974876762675,31.9084161625853]}"
3410020396,振兴东路东方大道东,,"{""type"":""Point"",""coordinates"":[120.974673384095,31.908573176542]}"
3410020398,星宇路振兴东路南,,"{""type"":""Point"",""coordinates"":[120.977431301848,31.905753595181]}"
3410020397,星宇路振兴东路南,,"{""type"":""Point"",""coordinates"":[120.977366443485,31.9067847724851]}"
3410442140,竹林路振兴东路南,,"{""type"":""Point"",""coordinates"":[120.981016118821,31.9065130619708]}"
3410442141,竹林路振兴东路南,,"{""type"":""Point"",""coordinates"":[120.981193086932,31.9065267123358]}"
3410442138,振兴东路星宇路东,,"{""type"":""Point"",""coordinates"":[120.978331144269,31.9080698005931]}"
3410442139,振兴东路星宇路东,,"{""type"":""Point"",""coordinates"":[120.978342193546,31.9082233072908]}"
3409825563,航院·丽馨实业,,"{""type"":""Point"",""coordinates"":[120.960541177876,31.9223034263553]}"
3409825564,丽馨实业·航院,,"{""type"":""Point"",""coordinates"":[120.961859006398,31.9222094913096]}"
3846308131,师范学院北,,"{""type"":""Point"",""coordinates"":[120.964623661517,31.9212853086863]}"
3846308130,师范学院北,,"{""type"":""Point"",""coordinates"":[120.964677380771,31.9215091689712]}"
3410424112,星湖花园东,,"{""type"":""Point"",""coordinates"":[120.939071262923,31.9275624159249]}"
3410424111,星湖花园东,,"{""type"":""Point"",""coordinates"":[120.938999577363,31.9279071797014]}"
3410448319,四海家园南,,"{""type"":""Point"",""coordinates"":[120.939753353718,31.9302258006912]}"
3410448320,四海家园南,,"{""type"":""Point"",""coordinates"":[120.939965445957,31.9301811244088]}"
3410437052,四海家园,,"{""type"":""Point"",""coordinates"":[120.937774993968,31.9316035882826]}"
3410437053,四海家园,,"{""type"":""Point"",""coordinates"":[120.938535867014,31.9315826227674]}"
3410448321,复兴路新开路东,,"{""type"":""Point"",""coordinates"":[120.942794869607,31.9311206178357]}"
3509491834,益兴集团,,"{""type"":""Point"",""coordinates"":[120.947211796028,31.9278320057551]}"
3509491833,益兴集团,,"{""type"":""Point"",""coordinates"":[120.94749287888,31.9279273074007]}"
3410448322,复兴路新开路东,,"{""type"":""Point"",""coordinates"":[120.943691567924,31.9309600591426]}"
3410424110,华润橡树湾,,"{""type"":""Point"",""coordinates"":[120.940887566596,31.9328831618071]}"
3410424109,华润橡树湾,,"{""type"":""Point"",""coordinates"":[120.940799172372,31.9332571043533]}"
3410448323,携程,,"{""type"":""Point"",""coordinates"":[120.949005462155,31.9263687700076]}"
3410448324,携程,,"{""type"":""Point"",""coordinates"":[120.949165901265,31.9270239200715]}"
3509491835,能达商务区,,"{""type"":""Point"",""coordinates"":[120.950809189414,31.926466589172]}"
3509491836,惠泽路长川路口,,"{""type"":""Point"",""coordinates"":[120.951626566491,31.9276442231034]}"
3509491837,惠泽路长川路口,,"{""type"":""Point"",""coordinates"":[120.951755744229,31.927740287358]}"
3410424107,新开北路宏兴路口,,"{""type"":""Point"",""coordinates"":[120.942136314672,31.9374018563763]}"
3410424108,新开北路宏兴路口,,"{""type"":""Point"",""coordinates"":[120.942453330136,31.9375434217283]}"
3410424106,新开北路诚兴路口,,"{""type"":""Point"",""coordinates"":[120.944020441149,31.9430896845441]}"
3410424105,新开北路诚兴路口,,"{""type"":""Point"",""coordinates"":[120.943753461847,31.9431954899219]}"
4489840543,思德福国际学校,,"{""type"":""Point"",""coordinates"":[120.970948609601,31.9355457063246]}"
4489840542,思德福国际学校,,"{""type"":""Point"",""coordinates"":[120.971356085413,31.9352859734508]}"
3790228736,东方大道同仁路口,,"{""type"":""Point"",""coordinates"":[120.974212368691,31.9418800033062]}"
3790228735,东方大道同仁路口,,"{""type"":""Point"",""coordinates"":[120.974552111531,31.941859268824]}"
3790228734,东方大道源兴路南,,"{""type"":""Point"",""coordinates"":[120.974309656236,31.943772081353]}"
3790228733,东方大道源兴路南,,"{""type"":""Point"",""coordinates"":[120.974655148294,31.9437668978396]}"
3832013560,民安路口,,"{""type"":""Point"",""coordinates"":[120.999910384192,31.9048679875237]}"
3832013559,民安路口,,"{""type"":""Point"",""coordinates"":[121.000172243097,31.9051804258145]}"
3665835293,张江路S336南,,"{""type"":""Point"",""coordinates"":[121.001530495807,31.9110373988546]}"
3665835280,张江路S336南,,"{""type"":""Point"",""coordinates"":[121.001529597492,31.9113881724657]}"
3800295070,张江公路336路口,,"{""type"":""Point"",""coordinates"":[121.002790472825,31.9119410194641]}"
3485524198,锡通科技产业园,,"{""type"":""Point"",""coordinates"":[121.002114490573,31.9137311533787]}"
3485524199,锡通科技产业园,,"{""type"":""Point"",""coordinates"":[121.002047566085,31.9140527881629]}"
3409825567,竹行高速入口西,,"{""type"":""Point"",""coordinates"":[120.981834034887,31.9174214980089]}"
3409825568,竹行高速入口西,,"{""type"":""Point"",""coordinates"":[120.982114668582,31.9175823853403]}"
3409826244,竹行高速入口东,,"{""type"":""Point"",""coordinates"":[120.992207150968,31.9153078240924]}"
3409826245,竹行高速入口东,,"{""type"":""Point"",""coordinates"":[120.992688737792,31.9153589889949]}"
3485524200,星河家园东,,"{""type"":""Point"",""coordinates"":[121.003277359709,31.9191865920176]}"
3485485625,锡通园区公交回车场,,"{""type"":""Point"",""coordinates"":[121.000885235938,31.9204797578876]}"
3485485624,锡通园区公交回车场,,"{""type"":""Point"",""coordinates"":[121.000925839789,31.9206401823859]}"
3800295071,万安村,,"{""type"":""Point"",""coordinates"":[121.00974558908,31.9096667762755]}"
3800295074,万安村,,"{""type"":""Point"",""coordinates"":[121.009555505566,31.9099152955936]}"
3800295073,天星村,,"{""type"":""Point"",""coordinates"":[121.019517013583,31.9066638259449]}"
3800295072,天星村,,"{""type"":""Point"",""coordinates"":[121.020232162381,31.9061950612763]}"
3832013557,工业园区路口,,"{""type"":""Point"",""coordinates"":[121.025338096624,31.9045023944841]}"
3485524201,星河家园东,,"{""type"":""Point"",""coordinates"":[121.003806108085,31.9203496033956]}"
3485485615,张芝山·锡通园区,,"{""type"":""Point"",""coordinates"":[121.004521616209,31.9236106537023]}"
3485485626,张芝山·锡通园区,,"{""type"":""Point"",""coordinates"":[121.004658339795,31.923585721631]}"
3485501332,芝山东路路口,,"{""type"":""Point"",""coordinates"":[121.019509108409,31.9262420547702]}"
3485501340,凉棚镇西路口,,"{""type"":""Point"",""coordinates"":[121.024948856612,31.9261651258796]}"
3485501324,张芝山老剧场,,"{""type"":""Point"",""coordinates"":[121.007359573854,31.9267189514615]}"
3485501384,张芝山老剧场,,"{""type"":""Point"",""coordinates"":[121.007676229992,31.9266714525095]}"
3485485608,张芝山镇,,"{""type"":""Point"",""coordinates"":[121.005716555199,31.9302628530181]}"
3485485627,张芝山镇,,"{""type"":""Point"",""coordinates"":[121.005885079147,31.9303369576271]}"
3485485628,通海中学,,"{""type"":""Point"",""coordinates"":[121.006355167535,31.932677473699]}"
3485485607,通海中学,,"{""type"":""Point"",""coordinates"":[121.006236949244,31.9328506085308]}"
3568319384,张芝山客运站,,"{""type"":""Point"",""coordinates"":[121.006522344009,31.9344514994392]}"
3568319383,张芝山客运站,,"{""type"":""Point"",""coordinates"":[121.006434937932,31.9345536554441]}"
3485485603,通海工商分局,,"{""type"":""Point"",""coordinates"":[121.00656824792,31.9362913574386]}"
3485485629,通海工商分局,,"{""type"":""Point"",""coordinates"":[121.006710361398,31.936452059289]}"
3485501383,芝山东路路口,,"{""type"":""Point"",""coordinates"":[121.019712217495,31.9263368243656]}"
3485485598,张芝山街办,,"{""type"":""Point"",""coordinates"":[121.006922453637,31.9410692968104]}"
3485485630,张芝山街办,,"{""type"":""Point"",""coordinates"":[121.00710247602,31.9417707660731]}"
3242034665,源兴路新开北路西,,"{""type"":""Point"",""coordinates"":[120.938448011779,31.9506633800337]}"
3242034666,源兴路新开北路西,,"{""type"":""Point"",""coordinates"":[120.9393279116,31.9503308210173]}"
3516467779,通盛大道源兴路口,,"{""type"":""Point"",""coordinates"":[120.954427154221,31.9516475586372]}"
3516467780,通盛大道源兴路口,,"{""type"":""Point"",""coordinates"":[120.954859243873,31.9510483786658]}"
3516467778,通盛大道朝阳路口,,"{""type"":""Point"",""coordinates"":[120.954405055665,31.9560734118084]}"
3516467781,通盛大道朝阳路口,,"{""type"":""Point"",""coordinates"":[120.95483849279,31.9565544219057]}"
3485485571,小海闸桥,,"{""type"":""Point"",""coordinates"":[120.959419182087,31.9582975765137]}"
3485485570,小海中学,,"{""type"":""Point"",""coordinates"":[120.956516815235,31.961287103765]}"
3485485642,小海中学,,"{""type"":""Point"",""coordinates"":[120.956579248147,31.9614341959017]}"
3485485643,星嘉花园,,"{""type"":""Point"",""coordinates"":[120.954930300612,31.9669723101469]}"
3485485569,星嘉花园,,"{""type"":""Point"",""coordinates"":[120.95427956102,31.9696079565881]}"
3790228737,星景花园,,"{""type"":""Point"",""coordinates"":[120.967909070005,31.9511798616936]}"
3790228738,星景花园,,"{""type"":""Point"",""coordinates"":[120.96779237885,31.9517465704455]}"
3485485641,小海闸桥,,"{""type"":""Point"",""coordinates"":[120.959606840149,31.958260383057]}"
3485485575,小海街办,,"{""type"":""Point"",""coordinates"":[120.962757681008,31.9569609653159]}"
3485485640,小海街办,,"{""type"":""Point"",""coordinates"":[120.963138746352,31.9569805531326]}"
3485485576,小海商场,,"{""type"":""Point"",""coordinates"":[120.966437988896,31.9561020697456]}"
3485485639,小海商场,,"{""type"":""Point"",""coordinates"":[120.966572466694,31.9561606812969]}"
3485485578,小海卫生服务中心,,"{""type"":""Point"",""coordinates"":[120.969981483366,31.953829299879]}"
3485485638,小海卫生服务中心,,"{""type"":""Point"",""coordinates"":[120.969886441609,31.9540321205222]}"
3485485637,通启路东方大道西,,"{""type"":""Point"",""coordinates"":[120.972858787221,31.9526601570457]}"
3485485579,通启路东方大道西,,"{""type"":""Point"",""coordinates"":[120.973402178136,31.952353291744]}"
3485485583,宏图鞋业,,"{""type"":""Point"",""coordinates"":[120.981267108112,31.9488603210168]}"
3485485636,宏图鞋业,,"{""type"":""Point"",""coordinates"":[120.981289835488,31.9490238211691]}"
4489840540,小海海尚家园,,"{""type"":""Point"",""coordinates"":[120.968577236914,31.9621105118441]}"
4489840541,小海海尚家园,,"{""type"":""Point"",""coordinates"":[120.968739113328,31.962102661913]}"
3516467782,通沪大道新开北路口,,"{""type"":""Point"",""coordinates"":[120.939691549627,31.9737685193229]}"
3516467777,通沪大道新开北路口,,"{""type"":""Point"",""coordinates"":[120.94347390613,31.973304516605]}"
3552744689,农批市场,,"{""type"":""Point"",""coordinates"":[120.94631914013,31.9793743920753]}"
3552744677,农批市场,,"{""type"":""Point"",""coordinates"":[120.948094300963,31.9790237255023]}"
3552744687,农批市场北,,"{""type"":""Point"",""coordinates"":[120.942827298789,31.9851525776826]}"
3552744679,农批市场北,,"{""type"":""Point"",""coordinates"":[120.94101710366,31.9855356030648]}"
3552744676,农批市场(内),,"{""type"":""Point"",""coordinates"":[120.944664533208,31.9819308191002]}"
3552744688,世纪大道东快速路口,,"{""type"":""Point"",""coordinates"":[120.94677054356,31.9851414533886]}"
3552744678,世纪大道东快速路口,,"{""type"":""Point"",""coordinates"":[120.947653497653,31.985527297976]}"
3476157782,周圩新村,,"{""type"":""Point"",""coordinates"":[120.978395104317,31.99086670538]}"
3476167985,周圩新村,,"{""type"":""Point"",""coordinates"":[120.978567760514,31.9908910096818]}"
3485485584,朝阳港村,,"{""type"":""Point"",""coordinates"":[120.986464401019,31.9488217517077]}"
3485485635,朝阳港村,,"{""type"":""Point"",""coordinates"":[120.985934754328,31.9489626134538]}"
3485485585,巨力钢绳公司,,"{""type"":""Point"",""coordinates"":[120.990688279485,31.9487787613915]}"
3485485634,巨力钢绳公司,,"{""type"":""Point"",""coordinates"":[120.991074465226,31.9489280840523]}"
3485485586,海力钢绳公司,,"{""type"":""Point"",""coordinates"":[120.995029298264,31.9487988082968]}"
3485485633,海力钢绳公司,,"{""type"":""Point"",""coordinates"":[120.995201954462,31.9489155833386]}"
3485485587,海阳钢绳公司,,"{""type"":""Point"",""coordinates"":[121.000331155071,31.9488220566035]}"
3485485632,海阳钢绳公司,,"{""type"":""Point"",""coordinates"":[121.000922066865,31.9489421854651]}"
3485485590,通启大桥,,"{""type"":""Point"",""coordinates"":[121.006001141481,31.9487812005589]}"
3485485631,通启大桥,,"{""type"":""Point"",""coordinates"":[121.006762463685,31.9487125989507]}"
3568319375,通启桥北,,"{""type"":""Point"",""coordinates"":[121.008189078187,31.9498235575816]}"
3568319385,通启桥北,,"{""type"":""Point"",""coordinates"":[121.008235880414,31.9497295744317]}"
3568319374,宁启高架,,"{""type"":""Point"",""coordinates"":[121.008679288838,31.9548886726624]}"
3568319386,宁启高架,,"{""type"":""Point"",""coordinates"":[121.00886101802,31.9557366041578]}"
3568319372,塘坊桥,,"{""type"":""Point"",""coordinates"":[121.009234178189,31.9633356263601]}"
3568319387,塘坊桥,,"{""type"":""Point"",""coordinates"":[121.009323201234,31.9638018895999]}"
3568319367,庙桥,,"{""type"":""Point"",""coordinates"":[121.008924618742,31.968320968872]}"
3568319388,庙桥,,"{""type"":""Point"",""coordinates"":[121.008976541366,31.9683615876019]}"
3476167984,永安村,,"{""type"":""Point"",""coordinates"":[120.997882976427,31.9920548658249]}"
3476157783,永安村,,"{""type"":""Point"",""coordinates"":[120.998118963853,31.9920729223926]}"
3568319364,骆化南路口,,"{""type"":""Point"",""coordinates"":[121.008194647742,31.9729247931414]}"
3568319389,骆化南路口,,"{""type"":""Point"",""coordinates"":[121.008180544192,31.9734845093978]}"
3568319390,六圩里,,"{""type"":""Point"",""coordinates"":[121.008546248344,31.976240519228]}"
3568319359,六圩里,,"{""type"":""Point"",""coordinates"":[121.008721329993,31.976441613949]}"
3568319358,五圩埭,,"{""type"":""Point"",""coordinates"":[121.012597740107,31.979019382166]}"
3568319391,五圩埭,,"{""type"":""Point"",""coordinates"":[121.01325324077,31.979329892089]}"
3568319392,四圩埭,,"{""type"":""Point"",""coordinates"":[121.018092465206,31.9825273592886]}"
3568319357,四圩埭,,"{""type"":""Point"",""coordinates"":[121.018025181391,31.9825574566919]}"
3568319353,三圩埭,,"{""type"":""Point"",""coordinates"":[121.021841404381,31.9851573016975]}"
3568319893,三圩埭,,"{""type"":""Point"",""coordinates"":[121.022337364249,31.9854104171052]}"
3794239804,保障村,,"{""type"":""Point"",""coordinates"":[121.045891370662,31.90790660889]}"
3794239814,保障村,,"{""type"":""Point"",""coordinates"":[121.045987849723,31.9082423716914]}"
3794239803,斜桥南路口,,"{""type"":""Point"",""coordinates"":[121.046059535283,31.9121335619492]}"
3794239815,斜桥南路口,,"{""type"":""Point"",""coordinates"":[121.046142180289,31.9124584812448]}"
3485501382,凉棚镇西路口,,"{""type"":""Point"",""coordinates"":[121.026590258299,31.9262650038123]}"
3794239802,斜桥中路口,,"{""type"":""Point"",""coordinates"":[121.045628164284,31.9178462857044]}"
3794239816,斜桥中路口,,"{""type"":""Point"",""coordinates"":[121.045661312118,31.9181431250532]}"
3794239801,斜桥北路口,,"{""type"":""Point"",""coordinates"":[121.044923795269,31.9217786240546]}"
3794239817,斜桥北路口,,"{""type"":""Point"",""coordinates"":[121.044941581912,31.9221389637162]}"
3931458600,川南村委会,,"{""type"":""Point"",""coordinates"":[121.068554248313,31.9106700001907]}"
3931458601,川南村委会,,"{""type"":""Point"",""coordinates"":[121.06857760451,31.9109355980019]}"
3931458598,川南村九组,,"{""type"":""Point"",""coordinates"":[121.067403506434,31.9152476614508]}"
3931458599,川南村九组,,"{""type"":""Point"",""coordinates"":[121.067389133389,31.915615194338]}"
3931458593,川南中路口,,"{""type"":""Point"",""coordinates"":[121.066009590607,31.9209059801546]}"
3931458594,川南中路口,,"{""type"":""Point"",""coordinates"":[121.065955871353,31.9215206822068]}"
3931458591,镇南路口,,"{""type"":""Point"",""coordinates"":[121.065050639042,31.9250727896828]}"
3931458589,镇南路口,,"{""type"":""Point"",""coordinates"":[121.065071749451,31.9253363635816]}"
3485501351,美丽思纺织·大唐彩印,,"{""type"":""Point"",""coordinates"":[121.03399354405,31.9263908041075]}"
3485501381,美丽思纺织·大唐彩印,,"{""type"":""Point"",""coordinates"":[121.034159912041,31.9265486260527]}"
3794239800,223线川港路口,,"{""type"":""Point"",""coordinates"":[121.043955680888,31.9272650732838]}"
3485501354,宏伟织造,,"{""type"":""Point"",""coordinates"":[121.042370334074,31.9279819723801]}"
3485501380,宏伟织造,,"{""type"":""Point"",""coordinates"":[121.042773318311,31.9281538961968]}"
3485501355,川港镇西,,"{""type"":""Point"",""coordinates"":[121.045073364764,31.9284731933238]}"
3485501379,川港镇西,,"{""type"":""Point"",""coordinates"":[121.045234342863,31.9286163734805]}"
3794239818,223线川港路口,,"{""type"":""Point"",""coordinates"":[121.043696696591,31.9296161124187]}"
3794239799,宁启高架南,,"{""type"":""Point"",""coordinates"":[121.043318146531,31.9346587845276]}"
3794239819,宁启高架南,,"{""type"":""Point"",""coordinates"":[121.043410852668,31.9350581824661]}"
3794239798,双启桥,,"{""type"":""Point"",""coordinates"":[121.042928277697,31.9436088767685]}"
3794239820,双启桥,,"{""type"":""Point"",""coordinates"":[121.043065899599,31.9438383998076]}"
3485501359,盛达印染,,"{""type"":""Point"",""coordinates"":[121.049844856227,31.9282602524547]}"
3485501378,盛达印染,,"{""type"":""Point"",""coordinates"":[121.049745592389,31.9283611192436]}"
3485501377,大东花苑,,"{""type"":""Point"",""coordinates"":[121.057514582292,31.9281984972232]}"
3485501360,大东花苑,,"{""type"":""Point"",""coordinates"":[121.057671338309,31.9280848979853]}"
3485501361,丽馨家纺,,"{""type"":""Point"",""coordinates"":[121.059957011718,31.9282633783357]}"
3485501385,丽馨家纺,,"{""type"":""Point"",""coordinates"":[121.059937877602,31.9283555536565]}"
3485501376,川港派出所,,"{""type"":""Point"",""coordinates"":[121.062291733141,31.9284799787569]}"
3485501363,川港派出所,,"{""type"":""Point"",""coordinates"":[121.06229990781,31.9283743089214]}"
3485501365,川港镇东,,"{""type"":""Point"",""coordinates"":[121.067939351501,31.9282954757904]}"
3570776066,川港公交回车场,,"{""type"":""Point"",""coordinates"":[121.067624581825,31.928417613746]}"
3485501375,川港镇东,,"{""type"":""Point"",""coordinates"":[121.067937105713,31.9284067875417]}"
3568491870,川港,,"{""type"":""Point"",""coordinates"":[121.063914360039,31.9300599036699]}"
3568491871,川港,,"{""type"":""Point"",""coordinates"":[121.064010659437,31.9300820131248]}"
3568491869,居委北路口,,"{""type"":""Point"",""coordinates"":[121.063690859196,31.9342247736915]}"
3570776067,居委北路口,,"{""type"":""Point"",""coordinates"":[121.063853094936,31.9345316233005]}"
3568491868,川叠路玄同路口,,"{""type"":""Point"",""coordinates"":[121.063927205947,31.9394002175247]}"
3568491872,川叠路玄同路口,,"{""type"":""Point"",""coordinates"":[121.064080548366,31.9393550883102]}"
3568491873,川北工业区,,"{""type"":""Point"",""coordinates"":[121.063616658354,31.9447307976207]}"
3568491867,川北工业区,,"{""type"":""Point"",""coordinates"":[121.063479844936,31.9452088180321]}"
3485501367,川港公交回车场,,"{""type"":""Point"",""coordinates"":[121.076097581417,31.9272413620728]}"
3485501374,川港公交回车场,,"{""type"":""Point"",""coordinates"":[121.076364291224,31.9273298025714]}"
3794239797,双桥南路口,,"{""type"":""Point"",""coordinates"":[121.042632372643,31.9517391769577]}"
3794239821,双桥南路口,,"{""type"":""Point"",""coordinates"":[121.042739900982,31.9518211912836]}"
3794239796,宝缦家纺,,"{""type"":""Point"",""coordinates"":[121.043024936422,31.9572572972865]}"
3794239822,宝缦家纺,,"{""type"":""Point"",""coordinates"":[121.043174056759,31.9577235913886]}"
3794239795,双桥村,,"{""type"":""Point"",""coordinates"":[121.043498977397,31.9624184877372]}"
3665816245,南通家纺城西入口,,"{""type"":""Point"",""coordinates"":[121.044527907724,31.9628389520439]}"
3665816252,南通家纺城西入口,,"{""type"":""Point"",""coordinates"":[121.044516948277,31.9629778869898]}"
3794239823,双桥村,,"{""type"":""Point"",""coordinates"":[121.04372481386,31.9637061678857]}"
3665816244,三合口桥 / 梦之语家纺,,"{""type"":""Point"",""coordinates"":[121.043807369034,31.968018118714]}"
3665816253,三合口桥 / 梦之语家纺,,"{""type"":""Point"",""coordinates"":[121.0439616996,31.9677956672443]}"
3568491865,家纺城小学,,"{""type"":""Point"",""coordinates"":[121.06309626431,31.9530680134395]}"
3568491875,家纺城小学,,"{""type"":""Point"",""coordinates"":[121.063252301674,31.9534488861082]}"
3568491864,志南工业区,,"{""type"":""Point"",""coordinates"":[121.062957833924,31.9557825637267]}"
3568491876,志南工业区,,"{""type"":""Point"",""coordinates"":[121.063099677908,31.9563581615538]}"
3665816246,双桥套闸,,"{""type"":""Point"",""coordinates"":[121.049871356528,31.9630134018681]}"
3665816251,双桥套闸,,"{""type"":""Point"",""coordinates"":[121.050228436854,31.9631575189697]}"
3665816247,南通家纺城客运站,,"{""type"":""Point"",""coordinates"":[121.059081693305,31.9632822780124]}"
3665816250,南通家纺城客运站,,"{""type"":""Point"",""coordinates"":[121.059069386385,31.963438817219]}"
3931458587,志浩客运站,,"{""type"":""Point"",""coordinates"":[121.059537767975,31.9640339533733]}"
3568491877,家纺城南站,,"{""type"":""Point"",""coordinates"":[121.062900162083,31.9622762747954]}"
3568491863,家纺城南站,,"{""type"":""Point"",""coordinates"":[121.062629769183,31.9626174787883]}"
3665816248,南通家纺城成品展示中心,,"{""type"":""Point"",""coordinates"":[121.067846375869,31.9627147258858]}"
3665816249,南通家纺城成品展示中心,,"{""type"":""Point"",""coordinates"":[121.068033764437,31.9624556795099]}"
3568491862,家纺城北站,,"{""type"":""Point"",""coordinates"":[121.062448758653,31.965012882606]}"
3568491878,家纺城北站,,"{""type"":""Point"",""coordinates"":[121.062825062925,31.9647514039704]}"
3568491861,金浩路温州路口,,"{""type"":""Point"",""coordinates"":[121.062346799868,31.9691686239301]}"
3665816254,223线温州路口 / 新世嘉家纺,,"{""type"":""Point"",""coordinates"":[121.043840876194,31.9708946214392]}"
3665816243,223线温州路口 / 新世嘉家纺,,"{""type"":""Point"",""coordinates"":[121.043702894967,31.9714180764099]}"
3781589408,唐盛纺织,,"{""type"":""Point"",""coordinates"":[121.043644145147,31.9733695944803]}"
3781589403,唐盛纺织,,"{""type"":""Point"",""coordinates"":[121.043512362295,31.9737519070145]}"
3781589409,鸿业纺织,,"{""type"":""Point"",""coordinates"":[121.043027631368,31.9803438615922]}"
3781589402,鸿业纺织,,"{""type"":""Point"",""coordinates"":[121.042910580886,31.9805150016537]}"
3568319894,二圩埭,,"{""type"":""Point"",""coordinates"":[121.027850953969,31.9891906834791]}"
3568319349,二圩埭,,"{""type"":""Point"",""coordinates"":[121.028046337543,31.9894488925035]}"
3781589410,姜南南路口 / 永盛宾馆用品公司,,"{""type"":""Point"",""coordinates"":[121.042889470477,31.9818892920171]}"
3781589401,姜南南路口 / 永盛宾馆用品公司,,"{""type"":""Point"",""coordinates"":[121.042777540393,31.9821319775483]}"
3794239794,姜南村,,"{""type"":""Point"",""coordinates"":[121.042122668551,31.9896866056869]}"
3781589411,姜南村,,"{""type"":""Point"",""coordinates"":[121.04222076458,31.9896300726716]}"
3568491879,金浩路温州路口,,"{""type"":""Point"",""coordinates"":[121.062430882179,31.9713059022957]}"
3568491860,磨框镇南,,"{""type"":""Point"",""coordinates"":[121.06193258669,31.9773038244785]}"
3568491880,磨框镇南,,"{""type"":""Point"",""coordinates"":[121.062070208592,31.9787028514601]}"
3568491859,磨框村,,"{""type"":""Point"",""coordinates"":[121.061560953657,31.9843401197038]}"
3568491881,磨框村,,"{""type"":""Point"",""coordinates"":[121.061657342887,31.9857779741784]}"
3187772196,金地国际,,"{""type"":""Point"",""coordinates"":[120.938611415329,32.0006906040562]}"
3187772210,十六里墩新村,,"{""type"":""Point"",""coordinates"":[120.94505431221,32.000819273477]}"
3187772197,十六里墩新村,,"{""type"":""Point"",""coordinates"":[120.945890733571,32.0005487551426]}"
3187772200,品尚集团,,"{""type"":""Point"",""coordinates"":[120.957778858378,32.001534684353]}"
3187772199,品尚集团,,"{""type"":""Point"",""coordinates"":[120.958908669511,32.0013809526177]}"
3313386796,双坝,,"{""type"":""Point"",""coordinates"":[120.939833842768,32.0094029976425]}"
3313386795,双坝,,"{""type"":""Point"",""coordinates"":[120.941505338017,32.0091066816913]}"
3313386798,通甲路东快速路口,,"{""type"":""Point"",""coordinates"":[120.949087747835,32.0069190938283]}"
3313386797,通甲路东快速路口,,"{""type"":""Point"",""coordinates"":[120.94956996348,32.0066396047316]}"
3313386800,十六里墩,,"{""type"":""Point"",""coordinates"":[120.953000539718,32.0070533153266]}"
3313386799,十六里墩,,"{""type"":""Point"",""coordinates"":[120.953710388456,32.0071377940235]}"
3187772209,英伦上院,,"{""type"":""Point"",""coordinates"":[120.96386099184,32.0017575872932]}"
3187772208,英伦上院,,"{""type"":""Point"",""coordinates"":[120.96277070658,32.0019347817935]}"
3476157781,周三北路口,,"{""type"":""Point"",""coordinates"":[120.976751995831,31.9969487512853]}"
3476167986,周三北路口,,"{""type"":""Point"",""coordinates"":[120.976854852931,31.9971398205372]}"
3476157780,先锋幼儿园,,"{""type"":""Point"",""coordinates"":[120.975638264541,31.9993604000117]}"
3476167987,先锋幼儿园,,"{""type"":""Point"",""coordinates"":[120.975706087345,31.9996962096001]}"
3476157779,先锋青年东路口,,"{""type"":""Point"",""coordinates"":[120.973945658883,32.003060560692]}"
